datetime,121609_00010,121607_00095,121610_00300,121612_00301,121608_00400,243095_99133,243094_99134
2019-07-04,25.65625,266.3333333333333,6.965625,85.375,7.1156250000000005,,
2019-07-05,25.932291666666668,269.2395833333333,6.625,81.57291666666667,7.096875,,
2019-07-06,26.313541666666666,268.4166666666667,6.3656250000000005,78.91666666666667,7.0687500000000005,,
2019-07-07,26.243750000000002,258.2395833333333,6.036458333333333,74.84375,7.061458333333333,,
2019-07-08,26.079166666666666,265.7291666666667,5.942708333333333,73.38541666666667,7.0874999999999995,,
2019-07-09,26.167708333333334,276.1041666666667,5.934375,73.34375,7.114583333333333,,
2019-07-10,26.589583333333334,287.1145833333333,6.186458333333333,77.11458333333333,7.180208333333333,,
2019-07-11,26.48229166666667,291.3958333333333,6.09375,75.91666666666667,7.175,,
2019-07-12,26.215625,275.8854166666667,5.965625,73.88541666666667,7.175,,
2019-07-13,26.278125,273.4166666666667,5.695833333333333,70.625,7.155208333333333,,
2019-07-14,26.378125,267.1041666666667,5.473958333333333,67.98958333333333,7.136458333333334,,
2019-07-15,26.514583333333334,267.5520833333333,5.673958333333334,70.625,7.121874999999999,,
2019-07-16,26.891666666666666,273.40625,6.142708333333334,77.07291666666667,7.168749999999999,,
2019-07-17,27.46875,278.0,6.648958333333333,84.375,7.155208333333333,,
2019-07-18,27.58125,284.3125,6.444791666666667,81.8125,7.107291666666666,,
2019-07-19,27.77395833333333,281.5,6.229166666666667,79.30208333333333,7.069791666666666,,
2019-07-20,28.352083333333336,292.2916666666667,6.439583333333334,82.84375,7.1125,,
2019-07-21,28.680208333333336,301.8125,6.780208333333333,87.75,7.158333333333334,,
2019-07-22,28.898958333333336,302.5520833333333,6.91875,89.88541666666667,7.166666666666667,,
2019-07-23,28.1875,295.75,6.2906249999999995,80.66666666666667,7.1312500000000005,,
2019-07-24,27.753125,288.5625,6.077083333333333,77.3125,7.085416666666666,,
2019-07-25,27.743750000000002,295.15625,6.572916666666667,83.75,7.151041666666667,,
2019-07-26,27.770833333333332,294.9375,6.972916666666666,88.73958333333333,7.167708333333334,,
2019-07-27,27.941666666666666,292.7916666666667,7.151041666666667,91.36458333333333,7.117708333333333,,
2019-07-28,28.021874999999998,300.1979166666667,7.015625,89.83333333333333,7.102083333333333,,
2019-07-29,28.23645833333333,300.78125,6.84375,87.875,7.106249999999999,,
2019-07-30,28.495833333333334,303.6041666666667,6.672916666666667,86.10416666666667,7.083333333333333,,
2019-07-31,28.540625000000002,306.4947368421053,6.461458333333333,83.41666666666667,7.034375,,
2019-08-01,28.446875000000002,309.0520833333333,6.027083333333334,77.73958333333333,7.027083333333334,,
2019-08-02,28.306250000000002,312.4375,5.566666666666666,71.51041666666667,7.032291666666667,,
2019-08-03,28.402083333333334,312.2395833333333,5.258333333333334,67.66666666666667,6.984375,,
2019-08-04,28.514583333333334,313.75,4.976041666666666,64.25,6.922916666666667,,
2019-08-05,28.36521739130435,314.2391304347826,4.927173913043478,63.40217391304348,6.977173913043478,,
2019-08-06,28.349999999999998,317.10752688172045,4.766666666666667,61.302083333333336,6.991666666666667,,
2019-08-07,28.306250000000002,318.1875,4.84375,62.25,6.984375,,
2019-08-08,27.869791666666668,302.5,4.694791666666666,59.885416666666664,6.938541666666667,,
